"cca_id","company_name","sector","forecast_e","forecast_s","forecast_g","dynamic_model_ex_market_sector","m1_pct_return","m3_pct_return","m6_pct_return","y1_pct_return"
"98301","lululemon athletica, Inc.","Consumer Discretionary","52.7112","48.8764","52.9237","-0.0279186","-12.8145414534913","-18.1811223350827","-1.54800359659156","15.6707542174565"
"98303","Lumentum Holdings, Inc.","Information Technology","41.682","47.8383","47.4476","1.85546","-5.29422273799176","-7.06173486990831","37.6028072688711","30.3503999152779"
"98308","LyondellBasell Industries NV","Materials","48.3295","48.1979","53.8697","0.648711","-30.5484720029143","-46.6984412129802","-43.0750770438999","-37.7616700703554"
"98310","Mack-Cali Realty Corp.","Real Estate","49.822","47.5194","46.79","-0.256619","-19.7574896143893","-33.570928775362","-28.3990308428892","-28.9006706675957"
"98314","Macy's, Inc.","Consumer Discretionary","50.4896","52.4017","49.3125","-1.45855","-60.9890941591596","-69.6403438482468","-65.9899537074562","-77.1277392380997"
"98315","The Madison Square Garden Co.","Consumer Discretionary","45.6159","48.2253","45.0704","-0.862818","-21.0627119485487","-28.1383040324567","-19.774589842732","-27.8784351133586"
"98319","Mallinckrodt Plc","Health Care","46.0285","47.427","47.9566","-1.32169","-53.738417207922","-43.26659952678","-17.8425604550688","-90.8923698029883"
"98320","Manhattan Associates, Inc.","Information Technology","47.1409","48.4997","51.5928","0.258013","-26.0391984689045","-37.5298127564751","-38.2422950031069","-9.59922822107724"
"98321","ManpowerGroup, Inc.","Industrials","55.8649","53.4678","57.5848","-0.864013","-30.2212802709764","-45.4274101952485","-36.3562678741028","-34.336833231437"
"98323","Marathon Oil Corp.","Energy","50.8021","52.7263","54.8148","-0.763384","-60.265691887629","-75.6555804110423","-72.9389084869622","-79.9860563715634"
"98324","Marathon Petroleum Corp.","Energy","47.7948","48.007","50.486","-0.119942","-50.1897788700839","-60.3940271754215","-60.3833975889758","-58.9103941473707"
"98328","Markel Corp.","Financials","45.927","46.8104","46.4504","0.0296931","-21.4716762086781","-18.8317906680232","-21.4915776899601","-6.86072383895209"
"98329","MarketAxess Holdings, Inc.","Financials","47.1743","46.1211","51.7434","-0.478047","2.54060257438464","-12.1223651821535","1.87699632211846","36.0328844325216"
"98331","Marriott International, Inc.","Consumer Discretionary","52.5966","50.5855","50.6895","-2.28621","-39.6693462264483","-50.399420835357","-39.3890510645835","-39.2782179046855"
"98332","Marriott Vacations Worldwide Corp.","Consumer Discretionary","47.8151","50.8034","51.7372","-1.15392","-42.5707200819937","-56.5920947648953","-45.8297994394306","-39.4342728215124"
"98333","Marsh & McLennan Cos., Inc.","Financials","53.6038","51.4833","49.9903","-1.89864","-17.3106137082513","-22.0880694629554","-12.8314857520262","-6.28905167649398"
"98335","Martin Marietta Materials, Inc.","Materials","46.3899","48.8192","46.5788","1.46376","-16.8329915651461","-32.1673270661124","-30.6545132361456","-5.09874864877594"
"98338","Marvell Technology Group Ltd.","Information Technology","50.0352","48.275","49.7912","1.46031","6.24413228252374","-14.7966881858348","-8.93253485310612","14.9428922850891"
"98339","Masco Corp.","Industrials","51.1052","50.1004","53.3335","0.256501","-16.3359475933402","-27.7590887431082","-16.5540639684635","-10.9803729794473"
"98340","Masimo Corp.","Health Care","46.0789","47.1901","47.5854","0.497831","8.44303388918986","12.0587257005809","19.040268886863","28.0880161379587"
"98343","Mastercard, Inc.","Information Technology","55.0718","53.104","55.7252","-1.0665","-16.7752668024472","-18.9937666039366","-10.8239545667156","3.12536156451693"
"98345","Match Group, Inc.","Communication Services","45.7072","45.2596","44.5029","1.04992","1.59990543238122","-19.5713809005851","-7.5588976446798","16.6577125837011"
"98347","Matson, Inc.","Industrials","48.5669","46.0238","48.0036","0.845806","-7.79894518808401","-24.5059181707028","-17.4251877621729","-13.2391048219628"
"98348","Mattel, Inc.","Consumer Discretionary","51.8117","49.572","49.9112","-1.34637","-25.2756117572874","-34.9814991911359","-22.6513893534431","-32.2307589873806"
"98350","Maxim Integrated Products, Inc.","Information Technology","48.2642","51.2324","52.0335","-0.190362","-12.6033878862221","-20.3130748060967","-14.6451525881103","-5.36967177162594"
"98354","MBIA, Inc.","Financials","46.2119","46.8666","47.934","1.06751","-8.46158729181981","-23.2258359427949","-22.6436233587907","-25.0001291550948"
"98355","McCormick & Co., Inc.","Consumer Staples","51.9638","52.806","54.8305","-1.12271","-3.40652722798463","-16.8031503666994","-9.01983909616754","-4.90629127138616"
"98356","McDonald's Corp.","Consumer Discretionary","53.0834","51.5418","54.4816","-0.223246","-14.8426861205338","-15.7864439057151","-21.9952749384053","-10.8160604512634"
"98358","McKesson Corp.","Health Care","52.0632","51.867","54.2435","-1.25359","-3.28899839737058","-1.92559939392227","-0.452907928432411","16.9315888999064"
"98359","M.D.C. Holdings, Inc.","Consumer Discretionary","47.3711","48.0917","47.1645","0.515507","-41.0270026517166","-38.7473333816759","-45.3476540821781","-17.512014760559"
"98361","Medical Properties Trust, Inc.","Real Estate","44.7347","44.8289","46.2078","1.33218","-17.0460017188195","-16.9674102459107","-9.26422023093449","-1.42615888909209"
"98364","MEDNAX, Inc.","Health Care","46.0612","47.4008","47.3898","0.0502663","-31.8899743944646","-58.1144298091073","-48.5411440977921","-57.1586532601428"
"98366","Medtronic Plc","Health Care","53.994","53.1288","51.4296","-1.03304","-9.89410523273737","-20.0443851050983","-16.0884505177893","1.12778209985114"
"98370","Merck & Co., Inc.","Health Care","54.7128","54.8286","55.4427","0.131904","1.29508147809458","-14.7317070378747","-7.24409198255687","-4.86470709384519"
"98373","Mercury General Corp.","Financials","46.5607","48.3354","50.1363","-0.790914","-4.28535049182667","-14.9312280640357","-24.8529600872975","-14.2879323161679"
"98374","Meredith Corp.","Communication Services","49.2734","48.8189","44.6463","-1.94244","-53.6243480453932","-61.5393150788915","-65.3797595609389","-76.4793703723175"
"98381","MetLife, Inc.","Financials","51.5513","51.1296","52.2515","-2.00517","-28.4409031050276","-39.4923626630994","-33.9994057309047","-25.4945497078435"
"98383","Mettler-Toledo International, Inc.","Health Care","55.1992","51.9807","52.9183","1.29931","-1.59467775869773","-12.9550685643982","-1.9719253207925","-4.49378850465295"
"98384","MFA Financial, Inc.","Financials","44.9219","46.2013","47.2708","-0.316384","-78.5615755516427","-79.7385927427895","-78.3946604499492","-76.9102928141312"
"98385","MGIC Investment Corp.","Financials","45.5559","47.8087","47.8655","0.267219","-47.2153397466928","-54.9971608019616","-49.0902294077409","-51.2127006347786"
"98387","MGM Resorts International","Consumer Discretionary","52.834","50.9567","53.3452","-1.20665","-51.5512841758476","-64.2350373342765","-56.8991559157556","-52.9945162220696"
"98388","Michaels Cos., Inc.","Consumer Discretionary","45.1396","47.3531","49.7657","0.316419","-62.2377129064664","-79.9752588786741","-83.4524688109035","-85.8143359514529"
"98390","Microchip Technology, Inc.","Information Technology","48.5128","50.5136","46.1667","0.569089","-25.2563104058915","-35.0361885113575","-26.4840838265157","-16.9478968399809"
"98391","Micron Technology, Inc.","Information Technology","48.7248","50.632","47.1961","0.518067","-19.9772133161314","-21.7925323038514","-1.84368010408773","1.76625383418259"
"98392","Microsoft Corp.","Information Technology","56.4776","56.8134","57.829","-0.732223","-2.65415145250502","0.278677299982055","14.132612912233","35.4964897801168"
"98414","MKS Instruments, Inc.","Information Technology","46.1847","46.68","48.2184","0.737025","-18.7045431609991","-25.8291557744767","-11.4061405058054","-11.6675392135483"
"98419","Mohawk Industries, Inc.","Consumer Discretionary","49.7462","50.93","48.3521","-0.229832","-37.0698210078289","-44.0974396740974","-38.5508877307563","-39.5640665228019"
"98420","Molina Healthcare, Inc.","Health Care","45.5959","46.6477","47.1669","-0.837146","14.0024043157026","2.96255821622446","27.3331790174291","-1.58496348062745"
"98421","Molson Coors Beverage Co.","Consumer Staples","52.0897","55.1273","49.6066","-0.284916","-20.4336477903059","-26.7664925443197","-30.5763579311687","-31.826783302616"
"98425","Mondelez International, Inc.","Consumer Staples","50.8287","51.5866","49.6034","-0.665204","-4.62283034659456","-8.57092816296721","-8.49588800803886","2.41384617035434"
"98428","Monolithic Power Systems, Inc.","Information Technology","44.8743","47.8268","47.1642","-0.581819","5.87915420203391","-5.64726228258162","8.16891351214197","24.9402132702209"
"98432","Moody's Corp.","Financials","49.6514","52.1495","49.6242","-1.00362","-11.8859630068799","-10.7261310720488","3.70475956276779","17.8857439218533"
"98434","Morgan Stanley","Financials","52.8213","51.4573","52.6896","-2.0869","-24.4947963189428","-33.0573036056148","-19.1937329393752","-17.143841315009"
"98435","Motorola Solutions, Inc.","Information Technology","54.1978","53.6217","52.8925","0.42273","-19.4098368926219","-17.1392752985706","-21.3371464058634","-3.8679195730044"
"98436","MRC Global, Inc.","Industrials","46.7164","47.0761","47.2304","-0.378546","-51.0344737562868","-68.7683161888336","-64.8804509055848","-75.6292745729534"
"98439","MSCI, Inc.","Financials","45.2697","48.0412","49.0345","0.979189","-2.19349466655062","12.1583366112991","33.3446470877008","46.8486810864679"
"98440","MSC Industrial Direct Co., Inc.","Industrials","47.7452","49.3559","47.9611","-0.438866","-11.0804873703216","-24.2927818350102","-17.2767498863015","-26.1465811140958"
"98441","MSG Networks, Inc.","Communication Services","44.0048","46.3571","42.0208","-0.63526","-19.3038419816681","-41.3793358542569","-37.114694011873","-53.1035214099784"
"98442","M&T Bank Corp.","Financials","46.9752","48.3906","43.7735","0.406445","-26.3214868462","-38.5918237942711","-33.571951559056","-32.2913410114741"
"98448","Murphy Oil Corp.","Energy","46.0067","47.3267","47.5051","-0.017743","-67.4801037239558","-76.8676435024851","-71.6726751090569","-78.1391787892594"
"98449","Murphy USA, Inc.","Consumer Discretionary","44.8596","47.3899","49.5134","0.358084","-13.4768613365887","-27.8973826476596","-1.1019268172463","-1.47154483143228"
"98451","Mylan NV","Health Care","46.1672","49.0472","49.6119","-0.745739","-13.2635751306483","-25.8209507237934","-24.6209183019347","-47.388902225385"
"98454","Myriad Genetics, Inc.","Health Care","45.8413","48.1361","48.0593","-0.141813","-18.7854035823323","-47.4476294570745","-50.0174206504565","-56.8975387260595"
"98455","Nabors Industries Ltd.","Energy","46.8065","46.933","46.6374","0.951445","-77.2763567574986","-86.1133321025688","-78.5278325978467","-88.2291163358323"
"98465","National Fuel Gas Co.","Utilities","45.253","46.1307","49.9629","0.283008","3.01794316889834","-18.9624802554643","-18.8580317095017","-36.4403504863661"
"98468","National Instruments Corp.","Information Technology","50.8803","48.8383","50.0554","-0.479163","-17.874901743948","-21.4179675901344","-20.3031348318605","-23.6821065218632"
"98469","National Oilwell Varco, Inc.","Energy","50.9661","48.1051","49.6983","0.0317675","-47.1592772242724","-60.53295589326","-53.262282826281","-62.6358510936432"
"98470","National Retail Properties, Inc.","Real Estate","47.2178","46.4093","51.6029","0.662649","-36.6962464583245","-39.4193115736164","-41.8968759105748","-39.6826220615366"
"98475","Navient Corp.","Financials","46.6879","47.7302","52.0463","-1.05605","-31.4677549728628","-43.7414450739992","-39.1800679612403","-31.0443110899902"
"98477","Navistar International Corp.","Industrials","49.0493","47.9768","49.555","0.572441","-54.5854814301995","-43.0200072163236","-41.33757445821","-48.9473746816575"
"98479","NCR Corp.","Information Technology","47.8185","50.3095","47.5039","-1.3494","-29.7618261631973","-49.6586316035822","-43.9162721326766","-35.1409500341611"
"98483","Nektar Therapeutics","Health Care","47.2586","48.2219","46.3385","2.13027","-14.2238875829818","-17.3036179873376","-2.00372089833794","-46.8748988397144"
"98488","NetApp, Inc.","Information Technology","51.5792","51.6939","51.8662","-0.116052","-10.7661954432676","-32.515936261008","-19.2516250206735","-38.0361421123472"
"98489","Netflix, Inc.","Communication Services","48.5121","48.1397","44.3572","-1.03966","1.75329209354591","16.0491425273146","40.3109629640519","5.3118104879885"
"98492","Neurocrine Biosciences, Inc.","Health Care","45.8169","46.9891","46.8879","0.496485","-8.60613121834164","-19.4808827266972","-3.95073000867807","-1.75939453414881"
"98495","Newell Brands, Inc.","Consumer Discretionary","52.6822","49.1453","51.5468","0.542032","-13.9338113045838","-29.8624715848312","-27.1095215728068","-8.25821830063955"
"98498","Newmont Corp.","Materials","50.2908","54.3929","57.0893","0.409055","1.7348742836119","4.49777074748348","20.1654431622136","31.6146878456667"
"98500","New Relic, Inc.","Information Technology","47.8904","49.0122","51.1224","0.930834","-17.8102567111414","-29.6302264609286","-24.7518684948415","-53.1509839270281"
"98501","New Residential Investment Corp.","Financials","44.9996","45.5422","45.6456","-1.02146","-67.8020505421785","-68.9012945222497","-65.9363533198588","-66.4056195881586"
"98503","New York Community Bancorp, Inc.","Financials","45.6934","47.9311","47.6306","-0.198636","-13.1359736812228","-20.6870101872787","-22.9512995461889","-13.8670613861789"
"98506","Nexstar Media Group, Inc.","Communication Services","45.6124","44.9316","45.6462","0.338719","-49.7912561010429","-50.5439958960229","-43.0718219538468","-45.7878750311344"
"98513","Nielsen Holdings Plc","Industrials","53.445","53.3551","58.2","-0.412562","-30.9043752927105","-38.0181576533737","-40.6119176604021","-44.9447471197659"
"98514","NIKE, Inc.","Consumer Discretionary","54.8444","53.0205","52.5864","0.398145","-7.42899268567727","-18.106068635315","-11.4308381199282","-0.678506330922413"
"98527","NiSource, Inc.","Utilities","53.4335","54.3624","56.2676","-0.237909","-7.58699909401626","-9.67816058934222","-15.3461974003775","-10.3788941983822"
"98538","Noble Corp. Plc","Energy","44.7908","45.3957","48.477","0.642324","-62.9207015203511","-78.6884971495851","-79.5275503457009","-90.9407576372286"
"98539","Noble Energy, Inc.","Energy","52.301","51.7142","56.2259","0.246412","-61.8446501830289","-75.5388899621877","-72.7846861682422","-75.0276200783873"
"98547","Nordson Corp.","Industrials","50.9864","50.1055","51.7624","1.2392","-7.04060715950685","-16.862018768674","-7.22263079296497","2.97376606334097"
"98548","Nordstrom, Inc.","Consumer Discretionary","54.2758","52.872","55.0329","-0.837579","-55.1819454152577","-62.0037532744452","-53.3649444203135","-63.7462045842576"
"98549","Norfolk Southern Corp.","Industrials","51.9891","52.0178","56.1516","-0.00206591","-19.9341723651673","-24.4602484373885","-17.9546686785674","-20.3823933564087"
"98552","Northern Trust Corp.","Financials","51.8756","53.5952","52.9497","-1.85096","-13.0606810289694","-28.1834059815438","-17.7196320743848","-13.8736407899989"
"98553","Northrop Grumman Corp.","Industrials","55.4235","53.7333","54.9527","-0.261874","-7.99476942424784","-11.7236496545954","-18.6788434555318","13.9498903442768"
"98556","Norwegian Cruise Line Holdings Ltd.","Consumer Discretionary","46.381","47.1052","48.9865","0.569753","-70.5850744010885","-81.2360949177947","-78.8294418059903","-80.058234832409"
"98561","NOW, Inc.","Industrials","47.5405","47.1055","49.1941","-0.0841983","-41.5628918277131","-54.0925632468049","-55.0130983597628","-63.0372915665058"
"98562","NRG Energy, Inc.","Utilities","50.179","52.1557","52.5933","-0.258057","-17.9162712286133","-30.8636894910362","-30.5499330358718","-35.1543018984705"
"98566","Nuance Communications, Inc.","Information Technology","51.4319","47.4672","50.5184","0.984454","-22.3866285870985","-5.88887658253285","18.9217418074132","14.5666405678121"
"98567","Nucor Corp.","Materials","46.8771","48.9962","46.5492","0.0466606","-11.8858924228906","-35.2608703756139","-27.9184789722877","-36.1347294691204"
"98568","Nu Skin Enterprises, Inc.","Consumer Staples","45.4978","48.2732","47.9847","-0.838772","-10.8891085259179","-45.8728089629431","-47.3509234648145","-52.4195100818745"
"98569","Nutanix, Inc.","Information Technology","48.0783","46.8946","47.7885","-0.884099","-33.72483632676","-49.4561609635997","-39.8095036035538","-58.1346119912375"
"98572","NVIDIA Corp.","Information Technology","55.6299","55.6884","52.6174","-0.870649","-2.39570591273695","12.0981016874381","51.6402595129986","47.3190460396476"
"98573","NVR, Inc.","Consumer Discretionary","44.9926","46.9106","46.2831","0.275801","-29.9431674896179","-32.5411556744822","-30.8886804423838","-7.15181174506387"
"98574","NXP Semiconductors NV","Consumer Discretionary","57.5923","51.3528","52.8796","0.499223","-26.769744845197","-34.5784667000732","-23.4719190181866","-4.95295786937426"
"98575","Oasis Petroleum, Inc.","Energy","45.4785","47.3628","47.9316","0.825917","-78.5932613016593","-89.263795218315","-89.8843844029959","-94.2052952337793"
"98579","Occidental Petroleum Corp.","Energy","49.574","49.688","51.6189","0.371973","-62.3968931914973","-70.1255426372777","-71.729864452656","-80.3607785562078"
"98580","Oceaneering International, Inc.","Energy","47.4072","48.3249","46.5454","-0.232042","-72.1062627634931","-80.2816834408573","-78.3025822709263","-81.3569784211794"
"98583","Office Depot, Inc.","Consumer Discretionary","49.4686","49.696","50.8804","-0.784325","-30.2127041740684","-39.5092205429305","-4.56650316406706","-52.4755066463944"
"98584","OGE Energy Corp.","Utilities","49.3125","49.7481","53.818","0.758766","-19.3438299989108","-30.2842003275033","-31.0744655105511","-26.2138582118544"
"98586","Oil States International, Inc.","Energy","46.715","48.6025","46.306","-1.69414","-74.3362953581998","-87.5536615967483","-84.7368681213938","-88.0306778843007"
"98588","Okta, Inc.","Information Technology","41.1135","48.6226","47.876","-1.80967","-4.52912004765104","5.97208749379388","24.1722825208932","47.7819629558942"
"98589","Old Dominion Freight Line, Inc.","Industrials","47.3962","47.4283","49.7171","1.97074","1.7147350196266","3.86923741616629","16.0835774017732","36.9665199956896"
"98591","Old Republic International Corp.","Financials","44.6177","46.7416","45.2517","0.0305415","-21.8903172081926","-31.1433767854515","-34.0565363328279","-21.0220718120731"
"98592","Olin Corp.","Materials","43.3453","47.1064","51.1232","-0.00254743","-27.918528825235","-31.5048632482729","-36.2311178989435","-47.3343077729512"
"98593","Ollie's Bargain Outlet Holdings, Inc.","Consumer Discretionary","46.1755","46.847","47.689","0.129414","-8.90500711086266","-29.0460713249559","-20.9754500148993","-45.6932490806816"
"98595","Omega Healthcare Investors, Inc.","Real Estate","46.5718","45.5202","47.177","-0.359587","-32.9799306000906","-36.332189105541","-34.4924619813127","-25.5670425744716"
"98598","Omnicom Group, Inc.","Communication Services","51.3402","49.9439","48.6515","-1.10089","-19.9031122092285","-31.5093621587502","-28.5514802066337","-22.0924446490397"
"98602","ONE Gas, Inc.","Utilities","46.3389","48.7169","50.8907","1.2845","1.80182503042261","-10.1260538099465","-11.9944092184183","-3.91779358856735"
"98603","OneMain Holdings, Inc.","Financials","45.7662","46.3051","48.1715","-0.171248","-47.9728033200986","-51.4637770579987","-43.9034384883566","-30.6376174883108"
"98604","ONEOK, Inc.","Energy","52.4014","51.5653","51.5617","0.0891711","-67.3111964534591","-70.817432177388","-69.6429998902079","-67.1398561670834"
"98606","ON Semiconductor Corp.","Information Technology","50.3246","53.4252","54.9687","1.00503","-33.3332554505117","-48.9745496341633","-35.2420756678178","-39.5236309073475"
"98607","OPKO Health, Inc.","Health Care","45.7939","48.2439","47.1586","-0.955614","-10.6666268778749","-8.843486116231","-35.885053875531","-48.6589174104766"
"98610","Oracle Corp.","Information Technology","55.7568","51.6907","50.7631","-1.36597","-2.28470024065286","-8.3724409017104","-11.3975087763647","-8.44286150916052"
"98614","O'Reilly Automotive, Inc.","Consumer Discretionary","47.9165","47.3583","46.2014","-0.602023","-18.3527067911732","-31.3079279218146","-24.4561252120673","-22.4698021453412"
"98623","Ormat Technologies, Inc.","Utilities","54.9551","48.5381","53.0927","0.0548935","-2.72824381604249","-9.04596750459775","-8.63332856006188","23.4857243521486"
"98626","Oshkosh Corp.","Industrials","51.666","51.3223","54.4258","-0.578057","-10.8386001273093","-31.7944809015871","-14.5526186981137","-13.1502788390224"
"98630","OUTFRONT Media, Inc.","Real Estate","47.0294","47.1787","49.3444","1.29829","-48.0451788832095","-48.9750302816854","-50.0292372792382","-39.0371759124922"
"98632","Owens Corning","Industrials","52.0398","55.5507","55.2777","-0.241564","-30.9862166250134","-39.911263316176","-37.8641421402905","-16.334232750922"
"98636","PACCAR, Inc.","Industrials","49.1284","49.6506","45.21","0.718205","-8.62479222337277","-22.3896818014075","-9.4215168516424","-6.04433643508092"
"98640","Packaging Corporation of America","Materials","46.5529","47.7872","48.5459","1.63971","-3.20448271348261","-21.6750696149986","-16.7421169967184","-9.72138686039693"
"98641","PacWest Bancorp","Financials","45.3991","45.7656","48.7292","-0.395858","-43.3628187839837","-52.4071708517333","-49.0850361748508","-49.1271664826064"
"98643","Palo Alto Networks, Inc.","Information Technology","47.854","48.0784","48.6582","1.40792","-11.1905649472526","-29.0984028990857","-19.5604331496095","-32.4934539417269"
"98647","Paramount Group, Inc.","Real Estate","50.167","46.5495","49.334","0.881045","-26.7517864958655","-36.0656648641089","-32.8528234236386","-35.8885869017638"
"98649","Parker-Hannifin Corp.","Industrials","52.0605","49.8437","48.6435","0.658079","-29.7883373835551","-36.7048364329014","-27.551318503681","-22.9383017230845"
"98650","Park Hotels & Resorts, Inc.","Real Estate","43.509","45.1033","47.3672","0.990058","-54.30121439652","-67.7441062566235","-65.8704669965773","-71.62471266849"
"98651","Parsley Energy, Inc.","Energy","45.522","46.2792","49.7945","0.0194892","-56.9047614280073","-69.4618602650875","-65.5629591362288","-69.9755229540761"
"98656","Patterson Cos., Inc.","Health Care","49.948","51.0746","50.2654","-0.7634","-35.729336131184","-24.4460603874963","-11.8002114584671","-26.3137394627606"
"98657","Patterson-UTI Energy, Inc.","Energy","48.7695","47.0291","49.2827","-1.57402","-58.682364437252","-77.4523804244473","-72.1908493007117","-82.895422147561"
"98658","Paychex, Inc.","Information Technology","46.9606","48.9169","44.8381","0.430619","-18.7920160130271","-25.4940290226195","-22.8650977756438","-19.208415208513"
"98659","Paycom Software, Inc.","Information Technology","47.0397","50.7094","50.7446","-0.282827","-28.5301733645025","-23.7009271388197","-3.57086227270982","6.80984340850552"
"98660","Paylocity Holding Corp.","Information Technology","48.5913","50.0284","51.0607","-0.238695","-31.8096893782268","-26.8994698408898","-9.48959804214564","-0.97538815146796"
"98661","PayPal Holdings, Inc.","Information Technology","49.291","49.3142","49.0474","-1.56251","-11.343621756592","-11.491178374989","-7.57795235551211","-7.80049258147557"
"98662","PBF Energy, Inc.","Energy","46.2051","44.9344","49.5246","1.99978","-68.3787683495784","-77.1585616221479","-73.4072827028791","-76.2200758983725"
"98667","Pegasystems, Inc.","Information Technology","46.8372","47.4295","47.3457","-0.279439","-21.2596491747765","-10.5335872380761","4.7568326627857","9.76684556826561"
"98668","Penn National Gaming, Inc.","Consumer Discretionary","44.3649","46.5401","46.902","-2.1836","-57.2201962243902","-50.5086421299329","-32.080591292056","-37.0647644261333"
"98671","Penske Automotive Group, Inc.","Consumer Discretionary","45.1887","47.6788","46.4487","-0.732477","-39.1569109930711","-43.8020019484932","-39.826820557192","-35.1444246985422"
"98672","Pentair Plc","Industrials","52.6985","49.535","51.6025","0.242949","-24.4478772873693","-34.8575257482567","-20.5801523437054","-31.9074779497597"
"98673","Penumbra, Inc.","Health Care","47.2526","48.9252","51.131","0.171475","-2.73123071125378","-1.78971867354371","19.9569280889868","9.74089733760917"
"98674","People's United Financial, Inc.","Financials","44.6519","48.2765","45.1935","0.447577","-21.014992152655","-33.8761391184169","-27.7614734374225","-29.8431126349116"
"98675","PepsiCo, Inc.","Consumer Staples","52.0273","54.4342","55.4582","0.35035","-8.40680209882121","-11.516425714419","-11.176120933915","0.791587354405032"
"98678","PerkinElmer, Inc. (United States)","Health Care","51.7831","52.2237","48.9106","0.296674","-12.9106744670834","-22.4180346433343","-11.4763160395273","-21.6403122012248"
"98680","Perrigo Co. Plc","Health Care","50.5397","50.088","47.1155","0.0129289","-5.12924830764689","-6.50644787440962","-13.2259748564083","1.64576395476186"
"98686","Pfizer Inc.","Health Care","52.8684","52.1277","52.4216","0.297221","-2.33391936348615","-15.8382108101659","-7.33037768883795","-20.1617843963959"
"98687","PG&E Corp.","Utilities","52.8946","54.0118","56.6762","-0.832383","-41.9999240815326","-17.2952273180746","-10.0999923534685","-49.4943445184998"
"98690","Philip Morris International, Inc.","Consumer Staples","50.2998","48.6101","48.8814","-0.733234","-9.17627749605441","-12.6132392333159","-0.734163169384161","-12.0530012303954"
"98691","Phillips 66","Energy","49.6216","48.9691","52.7477","-1.1049","-28.3328595679596","-51.3601266301976","-46.6780034850224","-41.4899589287383"
"98692","PVH Corp.","Consumer Discretionary","51.093","53.2568","49.3197","-0.791991","-49.1544586244028","-64.1639360278684","-57.2755808833247","-69.0632204429013"
"98694","Piedmont Office Realty Trust, Inc.","Real Estate","48.0258","46.5226","49.9746","-0.492653","-18.2028522715203","-19.8344887139709","-13.8125236899723","-11.8560925228745"
"98696","Pilgrim's Pride Corp.","Consumer Staples","44.8698","46.7155","48.0998","-2.10365","-14.3666974620398","-44.6125157677013","-43.4544618133387","-18.7078501656606"
"98697","Pinnacle Financial Partners, Inc.","Financials","44.0517","47.8888","47.9032","-1.45705","-28.6854534345895","-41.1898286225605","-33.4962267958552","-30.6220858581329"
"98698","Pinnacle West Capital Corp.","Utilities","50.7791","51.8671","53.6904","0.847061","-15.3090505266323","-15.0483988362615","-20.6382780411947","-18.1204913342085"
"98699","Pioneer Natural Resources Co.","Energy","49.1495","49.4211","53.0452","-1.98747","-42.3926962940567","-53.2732778899195","-43.598242764604","-53.2548441790516"
"98701","Planet Fitness, Inc.","Consumer Discretionary","45.9178","47.602","50.3486","-0.152938","-27.841205668215","-34.7884863683035","-15.8459400549132","-29.1327598890632"
"98705","The PNC Financial Services Group, Inc.","Financials","55.4548","54.9567","56.2333","-0.869356","-24.2721554262802","-39.5845123983854","-30.6326630203961","-19.5003264869055"
"98708","Polaris Inc.","Consumer Discretionary","46.4011","49.1691","49.3329","0.483915","-41.6574700484245","-52.2990994901275","-44.5350387372628","-41.3083923591405"
"98710","Pool Corp.","Consumer Discretionary","49.3549","48.6315","51.7791","-0.263565","-6.47903726641896","-7.10431294008366","-1.92261144875897","20.6184146655686"
"98711","Popular, Inc.","Financials","49.3545","49.5882","49.9508","-1.51834","-25.8768582731149","-39.4650574755269","-33.8789895589345","-30.6367573494433"
"98716","Post Holdings, Inc.","Consumer Staples","44.5116","47.0475","48.5193","-0.69886","-18.0624245455382","-23.9505104797215","-21.6080884443019","-24.1590309154728"
"98720","PPG Industries, Inc.","Materials","52.6948","50.69","49.8919","0.839964","-19.9616953143719","-37.1059886012583","-28.875731803719","-24.6725113843093"
"98721","PPL Corp.","Utilities","50.3078","52.7081","54.1389","-0.609454","-16.5882874476519","-30.2345288307956","-19.5358549238914","-17.9711588045858"
"98722","PRA Health Sciences, Inc.","Health Care","50.7278","49.4107","50.384","0.629114","-11.8471532116379","-25.2901656833619","-16.3156317030171","-24.7076234725691"
"98724","Premier, Inc. (North Carolina)","Health Care","48.8158","48.3754","45.4475","1.7194","11.1790961585353","-13.6219370530454","13.1397349927553","-5.13189823930538"
"98727","Primerica, Inc.","Financials","48.0614","48.6325","52.6346","-0.855216","-20.5317135008307","-32.0255474950042","-30.0663271417107","-26.7474415246299"
"98730","Principal Financial Group, Inc.","Financials","50.7048","52.2733","54.6827","-1.46462","-29.3984484750096","-42.2992703194354","-43.8930155572907","-34.7794243913602"
"98731","ProAssurance Corp.","Financials","44.4727","45.5801","46.0988","1.1656","-6.7784446148564","-29.9677120420075","-36.6088321785211","-25.0672347215639"
"98732","Procter & Gamble Co.","Consumer Staples","52.9899","53.5175","52.9301","-0.103423","-2.8526321943151","-11.4039907501057","-10.4646053506691","8.47997187913625"
"98734","Progressive Corp.","Financials","48.3522","51.1103","51.8824","-0.698923","0.929446883194562","5.2974920843434","-1.19876014010711","6.14585384781174"
"98735","Prologis, Inc.","Real Estate","55.2061","53.0303","50.1733","0.48906","-3.92853443131236","-9.16643806948038","-4.41300377995371","14.6882771458628"
"98736","Proofpoint, Inc.","Information Technology","46.394","46.3655","46.7345","1.15027","-3.80693465393711","-10.620352731949","-20.5036889523741","-15.515106146034"
